,Energy Transfer (meV),IPR,PPR,1/N,Temperature (K)
100,4.177157446111842,0.0001141351988860172,0.7665388479708952,8.748906386701662e-05,100
101,4.218515440627801,0.00011436327606328813,0.7650101228177528,8.748906386701662e-05,100
102,4.259873435143759,0.00011461734873329832,0.763314322254948,8.748906386701662e-05,100
103,4.301231429659719,0.00011489689470775158,0.7614571663538103,8.748906386701662e-05,100
104,4.342589424175678,0.00011520136516987017,0.7594446796529679,8.748906386701662e-05,100
105,4.383947418691636,0.00011553018681074674,0.7572831506828163,8.748906386701662e-05,100
106,4.425305413207595,0.000115882763263896,0.7549790961385746,8.748906386701662e-05,100
107,4.466663407723553,0.00011625847532784631,0.7525392331208491,8.748906386701662e-05,100
108,4.508021402239512,0.00011665667955588261,0.7499704620437642,8.748906386701662e-05,100
109,4.549379396755471,0.00011707670490379307,0.747279861855611,8.748906386701662e-05,100
110,4.59073739127143,0.00011751784725681303,0.7444746981777655,8.748906386701662e-05,100
111,4.632095385787389,0.0001179793618009532,0.7415624439011821,8.748906386701662e-05,100
112,4.673453380303348,0.00011846045335586541,0.7385508107434972,8.748906386701662e-05,100
113,4.714811374819307,0.00011896026494009237,0.7354477893191946,8.748906386701662e-05,100
114,4.756169369335265,0.00011947786498799365,0.7322616944637269,8.748906386701662e-05,100
115,4.797527363851224,0.00012001223377406384,0.7290012119241472,8.748906386701662e-05,100
116,4.838885358367183,0.00012056224971751792,0.7256754421222806,8.748906386701662e-05,100
117,4.880243352883142,0.00012112667633102643,0.7222939365389524,8.748906386701662e-05,100
118,4.921601347399101,0.00012170415063642018,0.7188667223715488,8.748906386701662e-05,100
119,4.9629593419150595,0.0001222931738909091,0.7154043114872521,8.748906386701662e-05,100
120,5.0043173364310185,0.00012289210544625927,0.7119176903131145,8.748906386701662e-05,100
121,5.045675330946977,0.000123499160497491,0.7084182881453194,8.748906386701662e-05,100
122,5.087033325462936,0.0001241124123661041,0.7049179223826806,8.748906386701662e-05,100
123,5.1283913199788955,0.00012472979980774715,0.7014287203368264,8.748906386701662e-05,100
124,5.169749314494854,0.0001253491396392416,0.6979630184843123,8.748906386701662e-05,100
125,5.211107309010813,0.00012596814475251841,0.6945332412325418,8.748906386701662e-05,100
126,5.252465303526772,0.0001265844473323458,0.6911517624066031,8.748906386701662e-05,100
127,5.29382329804273,0.00012719562683362833,0.687830753658317,8.748906386701662e-05,100
128,5.335181292558691,0.000127799242015769,0.6845820247996577,8.748906386701662e-05,100
129,5.376539287074648,0.00012839286609218334,0.6814168616206553,8.748906386701662e-05,100
130,5.417897281590607,0.00012897412384730894,0.678345867040694,8.748906386701662e-05,100
131,5.459255276106565,0.0001295407294163318,0.675378811445742,8.748906386701662e-05,100
132,5.500613270622525,0.0001300905233264075,0.6725244977875875,8.748906386701662e-05,100
133,5.541971265138484,0.00013062150737133373,0.669790646484432,8.748906386701662e-05,100
134,5.583329259654442,0.0001311318759393165,0.6671838043978237,8.748906386701662e-05,100
135,5.624687254170401,0.00013162004253499985,0.6647092812156773,8.748906386701662e-05,100
136,5.66604524868636,0.00013208466042729174,0.6623711154950992,8.748906386701662e-05,100
137,5.707403243202319,0.00013252463660301856,0.6601720714699463,8.748906386701662e-05,100
138,5.748761237718277,0.00013293913849886092,0.6581136665615316,8.748906386701662e-05,100
139,5.790119232234236,0.0001333275933028942,0.6561962284000625,8.748906386701662e-05,100
140,5.831477226750196,0.00013368967994331472,0.6544189791172553,8.748906386701662e-05,100
141,5.872835221266154,0.00013402531419671966,0.6527801437465905,8.748906386701662e-05,100
142,5.914193215782113,0.00013433462763407368,0.6512770787985958,8.748906386701662e-05,100
143,5.955551210298071,0.0001346179413645243,0.6499064164865658,8.748906386701662e-05,100
144,5.996909204814031,0.00013487573572481347,0.6486642196749183,8.748906386701662e-05,100
145,6.03826719932999,0.00013510861718794777,0.6475461424145269,8.748906386701662e-05,100
146,6.079625193845948,0.00013531728382707564,0.6465475909110062,8.748906386701662e-05,100
147,6.120983188361907,0.00013550249067028242,0.6456638799348963,8.748906386701662e-05,100
148,6.162341182877866,0.000135665016224249,0.6448903800107214,8.748906386701662e-05,100
149,6.203699177393825,0.00013580563133676205,0.6442226511952724,8.748906386701662e-05,100
150,6.2450571719097825,0.00013592507141867017,0.6436565598522793,8.748906386701662e-05,100
151,6.2864151664257415,0.0001360240128651876,0.6431883755240069,8.748906386701662e-05,100
152,6.327773160941701,0.00013610305431390615,0.6428148457655704,8.748906386701662e-05,100
153,6.36913115545766,0.00013616270316252422,0.6425332476147262,8.748906386701662e-05,100
154,6.410489149973619,0.00013620336755136543,0.6423414151931485,8.748906386701662e-05,100
155,6.451847144489577,0.00013622535380271528,0.6422377437442396,8.748906386701662e-05,100
156,6.493205139005537,0.00013622886910759818,0.6422211711815268,8.748906386701662e-05,100
157,6.534563133521496,0.00013621402906671158,0.6422911389264344,8.748906386701662e-05,100
158,6.575921128037454,0.00013618086953185623,0.6424475344281061,8.748906386701662e-05,100
159,6.617279122553413,0.00013612936206083593,0.6426906182658664,8.748906386701662e-05,100
160,6.658637117069372,0.00013605943219663214,0.6430209391185614,8.748906386701662e-05,100
161,6.699995111585331,0.00013597097971309972,0.6434392401350606,8.748906386701662e-05,100
162,6.74135310610129,0.00013586389993573518,0.6439463603532631,8.748906386701662e-05,100
163,6.782711100617248,0.00013573810524766165,0.6445431347917226,8.748906386701662e-05,100
164,6.824069095133207,0.00013559354592681007,0.6452302966856622,8.748906386701662e-05,100
165,6.865427089649166,0.00013543022952748114,0.6460083850722823,8.748906386701662e-05,100
166,6.906785084165125,0.00013524823811459765,0.6468776605643171,8.748906386701662e-05,100
167,6.948143078681083,0.00013504774277653712,0.6478380317084186,8.748906386701662e-05,100
168,6.989501073197042,0.00013482901497662266,0.6488889938281157,8.748906386701662e-05,100
169,7.030859067713002,0.00013459243444732526,0.6500295817240512,8.748906386701662e-05,100
170,7.07221706222896,0.00013433849347801107,0.6512583370702835,8.748906386701662e-05,100
171,7.113575056744919,0.0001340677975900818,0.6525732908249773,8.748906386701662e-05,100
172,7.154933051260878,0.00013378106272622815,0.6539719604863338,8.748906386701662e-05,100
173,7.196291045776837,0.0001334791091983206,0.6554513615836851,8.748906386701662e-05,100
174,7.237649040292796,0.00013316285273708194,0.65700803241093,8.748906386701662e-05,100
175,7.279007034808754,0.00013283329306376833,0.6586380706907294,8.748906386701662e-05,100
176,7.320365029324713,0.00013249150045844263,0.6603371806062268,8.748906386701662e-05,100
177,7.361723023840672,0.00013213860083134107,0.6621007284516794,8.748906386701662e-05,100
178,7.403081018356631,0.00013177575981465528,0.6639238050311483,8.748906386701662e-05,100
179,7.444439012872589,0.00013140416638425946,0.6658012928690266,8.748906386701662e-05,100
180,7.485797007388548,0.00013102501649717177,0.6677279362823443,8.748906386701662e-05,100
181,7.527155001904508,0.00013063949719420185,0.6696984123948361,8.748906386701662e-05,100
182,7.568512996420466,0.00013024877157133996,0.6717074012409939,8.748906386701662e-05,100
183,7.609870990936425,0.00012985396497108362,0.6737496532085026,8.748906386701662e-05,100
184,7.651228985452384,0.00012945615268837474,0.6758200521965088,8.748906386701662e-05,100
185,7.692586979968343,0.00012905634942749717,0.6779136730205381,8.748906386701662e-05,100
186,7.733944974484302,0.00012865550068737408,0.680025831772326,8.748906386701662e-05,100
187,7.7753029690002595,0.00012825447619450484,0.6821521280421802,8.748906386701662e-05,100
188,7.816660963516219,0.00012785406544597874,0.6842884781319899,8.748906386701662e-05,100
189,7.858018958032178,0.00012745497537002662,0.6864311386277298,8.748906386701662e-05,100
190,7.899376952548137,0.00012705783005870886,0.6885767199596521,8.748906386701662e-05,100
191,7.940734947064095,0.00012666317247717642,0.6907221898518401,8.748906386701662e-05,100
192,7.982092941580054,0.00012627146800665384,0.6928648668470886,8.748906386701662e-05,100
193,8.023450936096014,0.00012588310963462907,0.6950024043809396,8.748906386701662e-05,100
194,8.064808930611973,0.00012549842456644814,0.6971327661622831,8.748906386701662e-05,100
195,8.106166925127932,0.0001251176819985252,0.699254193888022,8.748906386701662e-05,100
196,8.147524919643889,0.0001247411017656732,0.701365168566214,8.748906386701662e-05,100
197,8.18888291415985,0.00012436886355494148,0.7034643669343111,8.748906386701662e-05,100
198,8.230240908675809,0.0001240011163665928,0.705550614628072,8.748906386701662e-05,100
199,8.271598903191768,0.00012363798790065409,0.7076228378717717,8.748906386701662e-05,100
200,8.312956897707725,0.0001232795935553276,0.7096800155149094,8.748906386701662e-05,100
201,8.354314892223684,0.00012292604474188612,0.7117211332286965,8.748906386701662e-05,100
202,8.395672886739643,0.00012257745624944677,0.7137451415941868,8.748906386701662e-05,100
203,8.437030881255602,0.00012223395243172143,0.7157509196627433,8.748906386701662e-05,100
204,8.47838887577156,0.00012189567203525877,0.7177372453528137,8.748906386701662e-05,100
205,8.519746870287518,0.00012156277154379409,0.7197027737681836,8.748906386701662e-05,100
206,8.561104864803479,0.0001212354269733891,0.7216460241957187,8.748906386701662e-05,100
207,8.602462859319438,0.00012091383411653826,0.7235653761727013,8.748906386701662e-05,100
208,8.643820853835397,0.00012059820729675181,0.7254590746256727,8.748906386701662e-05,100
209,8.685178848351356,0.00012028877675641767,0.7273252436857032,8.748906386701662e-05,100
210,8.726536842867313,0.00011998578485605725,0.7291619084041847,8.748906386701662e-05,100
211,8.767894837383272,0.00011968948131068658,0.730967023241708,8.748906386701662e-05,100
212,8.809252831899231,0.000119400117725831,0.7327385059025721,8.748906386701662e-05,100
213,8.85061082641519,0.00011911794172006131,0.7344742748546176,8.748906386701662e-05,100
214,8.891968820931147,0.00011884319093173887,0.7361722887200881,8.748906386701662e-05,100
215,8.933326815447106,0.00011857608720399045,0.7378305856602119,8.748906386701662e-05,100
216,8.974684809963065,0.00011831683122433425,0.7394473209068054,8.748906386701662e-05,100
217,9.016042804479024,0.00011806559786487787,0.741020800717453,8.748906386701662e-05,100
218,9.057400798994985,0.00011782253242697071,0.7425495112426351,8.748906386701662e-05,100
219,9.098758793510942,0.00011758774794369241,0.7440321410774129,8.748906386701662e-05,100
220,9.140116788026901,0.000117361323636453,0.74546759661666,8.748906386701662e-05,100
221,9.18147478254286,0.00011714330456230479,0.7468550097157621,8.748906386701662e-05,100
222,9.22283277705882,0.0001169337024286175,0.7481937375618853,8.748906386701662e-05,100
223,9.264190771574778,0.0001167324974952346,0.7494833550579025,8.748906386701662e-05,100
224,9.305548766090736,0.00011653964143323746,0.7507236403943875,8.748906386701662e-05,100
225,9.346906760606696,0.00011635506096681957,0.7519145548122351,8.748906386701662e-05,100
226,9.388264755122655,0.00011617866209173219,0.7530562178271354,8.748906386701662e-05,100
227,9.429622749638614,0.00011601033464194921,0.7541488793825155,8.748906386701662e-05,100
228,9.470980744154573,0.00011584995696590598,0.7551928905140999,8.748906386701662e-05,100
229,9.51233873867053,0.00011569740047482008,0.7561886741444757,8.748906386701662e-05,100
230,9.55369673318649,0.00011555253383823284,0.7571366975777136,8.748906386701662e-05,100
231,9.595054727702449,0.00011541522662434225,0.7580374481417367,8.748906386701662e-05,100
232,9.636412722218408,0.0001152853522143673,0.7588914132329242,8.748906386701662e-05,100
233,9.677770716734367,0.00011516278985888998,0.7596990657678385,8.748906386701662e-05,100
234,9.719128711250326,0.00011504742578862757,0.7604608557496721,8.748906386701662e-05,100
235,9.760486705766285,0.00011493915333985558,0.7611772083297526,8.748906386701662e-05,100
236,9.801844700282244,0.00011483787210404927,0.7618485283996453,8.748906386701662e-05,100
237,9.843202694798203,0.00011474348615984202,0.7624752114045154,8.748906386701662e-05,100
238,9.884560689314162,0.0001146559014909804,0.763057659739382,8.748906386701662e-05,100
239,9.925918683830119,0.00011457502273444587,0.7635963037929547,8.748906386701662e-05,100
240,9.967276678346078,0.0001145007494363401,0.7640916264540139,8.748906386701662e-05,100
241,10.008634672862037,0.00011443297201772921,0.7645441897066333,8.748906386701662e-05,100
242,10.049992667377998,0.00011437156766715374,0.7649546618231983,8.748906386701662e-05,100
243,10.091350661893953,0.00011431639637979606,0.7653238436273799,8.748906386701662e-05,100
244,10.132708656409912,0.00011426729735535065,0.7656526923441748,8.748906386701662e-05,100
245,10.174066650925871,0.00011422408594764834,0.7659423416801512,8.748906386701662e-05,100
246,10.215424645441832,0.00011418655132991279,0.7661941169782717,8.748906386701662e-05,100
247,10.256782639957791,0.00011415445500230977,0.766409544553004,8.748906386701662e-05,100
248,10.298140634473748,0.00011412753022497024,0.7665903546195787,8.748906386701662e-05,100
249,10.339498628989707,0.00011410548241286007,0.766738477564653,8.748906386701662e-05,100
250,10.380856623505666,0.00011408799048176051,0.7668560336418905,8.748906386701662e-05,100
251,10.422214618021625,0.00011407470908975777,0.766945316495853,8.748906386701662e-05,100
252,10.463572612537584,0.00011406527167916326,0.7670087711981366,8.748906386701662e-05,100
253,10.504930607053543,0.00011405929419146924,0.7670489677075358,8.748906386701662e-05,100
254,10.5462886015695,0.00011405637930451525,0.7670685708287525,8.748906386701662e-05,100
255,10.58764659608546,0.00011405612102728615,0.767070307836317,8.748906386701662e-05,100
256,10.629004590601422,0.00011405810948349536,0.7670569349536398,8.748906386701662e-05,100
257,10.670362585117381,0.00011406193571955234,0.7670312038376126,8.748906386701662e-05,100
258,10.711720579633337,0.00011406719638432294,0.7669958291272676,8.748906386701662e-05,100
259,10.753078574149296,0.00011407349814524804,0.7669534579856413,8.748906386701662e-05,100
260,10.794436568665255,0.00011408046172611573,0.7669066424105144,8.748906386701662e-05,100
261,10.835794563181214,0.00011408772547386236,0.7668578149282193,8.748906386701662e-05,100
262,10.877152557697173,0.00011409494838380332,0.7668092681256377,8.748906386701662e-05,100
263,10.91851055221313,0.00011410181253331622,0.766763138328508,8.748906386701662e-05,100
264,10.95986854672909,0.00011410802489260935,0.7667213936036079,8.748906386701662e-05,100
265,11.00122654124505,0.00011411331849777787,0.7666858261485078,8.748906386701662e-05,100
266,11.042584535761009,0.00011411745298610763,0.7666580490336332,8.748906386701662e-05,100
267,11.083942530276968,0.00011412021450723878,0.7666394971722305,8.748906386701662e-05,100
268,11.125300524792925,0.0001141214150371734,0.7666314323084613,8.748906386701662e-05,100
269,11.166658519308884,0.00011412089113582369,0.766634951727545,8.748906386701662e-05,100
270,11.208016513824843,0.00011411850220320098,0.7666510003017073,8.748906386701662e-05,100
271,11.249374508340802,0.00011411412830446743,0.7666803853909081,8.748906386701662e-05,100
272,11.290732502856761,0.00011410766764941,0.7667237940207692,8.748906386701662e-05,100
273,11.33209049737272,0.00011409903382627717,0.7667818116691867,8.748906386701662e-05,100
274,11.373448491888679,0.00011408815290220066,0.7668549419150866,8.748906386701662e-05,100
275,11.414806486404638,0.00011407496051091253,0.7669436261487668,8.748906386701662e-05,100
276,11.456164480920597,0.00011405939905156043,0.7670482625238739,8.748906386701662e-05,100
277,11.497522475436554,0.00011404141511908181,0.7671692233532943,8.748906386701662e-05,100
278,11.538880469952513,0.00011402095727578599,0.7673068702221482,8.748906386701662e-05,100
279,11.580238464468472,0.00011399797425565524,0.7674615662100369,8.748906386701662e-05,100
280,11.621596458984431,0.00011397241366788997,0.7676336847788051,8.748906386701662e-05,100
281,11.662954453500392,0.00011394422123609759,0.7678236150803586,8.748906386701662e-05,100
282,11.70431244801635,0.00011391334057621143,0.7680317636588301,8.748906386701662e-05,100
283,11.745670442532308,0.00011387971348247861,0.7682585527445815,8.748906386701662e-05,100
284,11.787028437048267,0.00011384328065981017,0.7685044155434523,8.748906386701662e-05,100
285,11.828386431564226,0.00011380398281482573,0.7687697890975662,8.748906386701662e-05,100
286,11.869744426080185,0.00011376176200013662,0.7690551054132895,8.748906386701662e-05,100
287,11.911102420596142,0.00011371656309807504,0.7693607816089335,8.748906386701662e-05,100
288,11.952460415112103,0.00011366833533244315,0.7696872098209179,8.748906386701662e-05,100
289,11.993818409628062,0.000113617033709593,0.7700347475242145,8.748906386701662e-05,100
290,12.035176404144021,0.00011356262031201156,0.7704037087788372,8.748906386701662e-05,100
291,12.07653439865998,0.00011350506539654275,0.7707943567219993,8.748906386701662e-05,100
292,12.117892393175937,0.00011344434828207442,0.7712068974073427,8.748906386701662e-05,100
293,12.159250387691896,0.00011338045804478515,0.7716414748691397,8.748906386701662e-05,100
294,12.200608382207855,0.00011331339406898727,0.7720981670865112,8.748906386701662e-05,100
295,12.241966376723814,0.00011324316652499964,0.772576982362132,8.748906386701662e-05,100
296,12.283324371239773,0.00011316979685937785,0.7730778555317943,8.748906386701662e-05,100
297,12.324682365755733,0.00011309331838567932,0.7736006433965874,8.748906386701662e-05,100
298,12.366040360271692,0.00011301377705474879,0.7741451188259385,8.748906386701662e-05,100
299,12.40739835478765,0.00011293123246307377,0.7747109631130944,8.748906386701662e-05,100
300,12.44875634930361,0.00011284575912788473,0.7752977563637804,8.748906386701662e-05,100
301,12.490114343819565,0.00011275744802102118,0.7759049659469606,8.748906386701662e-05,100
302,12.531472338335524,0.00011266640831398178,0.7765319333088151,8.748906386701662e-05,100
303,12.572830332851483,0.00011257276924800596,0.7771778597208698,8.748906386701662e-05,100
304,12.614188327367444,0.00011247668200937798,0.7778417917744234,8.748906386701662e-05,100
305,12.655546321883403,0.0001123783214651028,0.7785226076204108,8.748906386701662e-05,100
306,12.696904316399362,0.00011227788760049051,0.7792190050664474,8.748906386701662e-05,100
307,12.73826231091532,0.000112175606499503,0.7799294926691949,8.748906386701662e-05,100
308,12.77962030543128,0.00011207173072159702,0.7806523848940333,8.748906386701662e-05,100
309,12.820978299947239,0.00011196653895428726,0.7813858022595117,8.748906386701662e-05,100
310,12.862336294463198,0.00011186033485662954,0.7821276771533952,8.748906386701662e-05,100
311,12.903694288979153,0.00011175344505258104,0.7828757657166829,8.748906386701662e-05,100
312,12.945052283495112,0.00011164621628061121,0.7836276658684243,8.748906386701662e-05,100
313,12.986410278011075,0.00011153901175370114,0.7843808412092509,8.748906386701662e-05,100
314,13.027768272527034,0.00011143220682773498,0.785132650224432,8.748906386701662e-05,100
315,13.069126267042993,0.00011132618411324143,0.7858803799295089,8.748906386701662e-05,100
316,13.110484261558948,0.00011122132819304606,0.7866212828816653,8.748906386701662e-05,100
317,13.151842256074907,0.00011111802012486925,0.7873526163326209,8.748906386701662e-05,100
318,13.193200250590866,0.00011101663191312554,0.7880716822275776,8.748906386701662e-05,100
319,13.234558245106825,0.0001109175211284836,0.7887758667602377,8.748906386701662e-05,100
320,13.275916239622784,0.0001108210258384601,0.7894626782696124,8.748906386701662e-05,100
321,13.317274234138743,0.00011072745998986237,0.7901297823956827,8.748906386701662e-05,100
322,13.358632228654702,0.00011063710935625584,0.7907750335856878,8.748906386701662e-05,100
323,13.399990223170661,0.00011055022813374679,0.7913965022412245,8.748906386701662e-05,100
324,13.44134821768662,0.00011046703623830904,0.7919924970040624,8.748906386701662e-05,100
325,13.48270621220258,0.00011038771732998321,0.7925615818785763,8.748906386701662e-05,100
326,13.524064206718537,0.00011031241756476808,0.793102588071274,8.748906386701662e-05,100
327,13.565422201234496,0.00011024124505496694,0.7936146205841021,8.748906386701662e-05,100
328,13.606780195750455,0.00011017427000350587,0.7940970597239502,8.748906386701662e-05,100
329,13.648138190266414,0.00011011152546699854,0.7945495577866454,8.748906386701662e-05,100
330,13.689496184782373,0.00011005300869542541,0.7949720312430976,8.748906386701662e-05,100
