,Energy Transfer (meV),f_H2O,1/N_H2O,1/N_total,Temperature (K)
86,3.5981455228884185,0.14809869322389593,0.001388888888888889,8.748906386701662e-05,100
87,3.639503517404377,0.1483333055594973,0.001388888888888889,8.748906386701662e-05,100
88,3.680861511920336,0.14862692998179935,0.001388888888888889,8.748906386701662e-05,100
89,3.7222195064362946,0.1489791053584816,0.001388888888888889,8.748906386701662e-05,100
90,3.763577500952254,0.14938928490147813,0.001388888888888889,8.748906386701662e-05,100
91,3.8049354954682126,0.14985684182242962,0.001388888888888889,8.748906386701662e-05,100
92,3.8462934899841716,0.150381075278396,0.001388888888888889,8.748906386701662e-05,100
93,3.8876514845001298,0.15096121641854232,0.001388888888888889,8.748906386701662e-05,100
94,3.929009479016089,0.15159643432858497,0.001388888888888889,8.748906386701662e-05,100
95,3.9703674735320473,0.15228584165920023,0.001388888888888889,8.748906386701662e-05,100
96,4.011725468048007,0.15302849971835097,0.001388888888888889,8.748906386701662e-05,100
97,4.053083462563966,0.15382342280645306,0.001388888888888889,8.748906386701662e-05,100
98,4.094441457079925,0.15466958157851154,0.001388888888888889,8.748906386701662e-05,100
99,4.135799451595884,0.15556590522935504,0.001388888888888889,8.748906386701662e-05,100
100,4.177157446111842,0.15651128231763323,0.001388888888888889,8.748906386701662e-05,100
101,4.218515440627801,0.1575045600713897,0.001388888888888889,8.748906386701662e-05,100
102,4.259873435143759,0.1585445420530646,0.001388888888888889,8.748906386701662e-05,100
103,4.301231429659719,0.15962998410430776,0.001388888888888889,8.748906386701662e-05,100
104,4.342589424175678,0.1607595885406631,0.001388888888888889,8.748906386701662e-05,100
105,4.383947418691636,0.16193199662197846,0.001388888888888889,8.748906386701662e-05,100
106,4.425305413207595,0.16314577938554536,0.001388888888888889,8.748906386701662e-05,100
107,4.466663407723553,0.16439942699379548,0.001388888888888889,8.748906386701662e-05,100
108,4.508021402239512,0.1656913368155527,0.001388888888888889,8.748906386701662e-05,100
109,4.549379396755471,0.16701980052730045,0.001388888888888889,8.748906386701662e-05,100
110,4.59073739127143,0.1683829905868184,0.001388888888888889,8.748906386701662e-05,100
111,4.632095385787389,0.16977894649349265,0.001388888888888889,8.748906386701662e-05,100
112,4.673453380303348,0.1712055613052752,0.001388888888888889,8.748906386701662e-05,100
113,4.714811374819307,0.17266056892917672,0.001388888888888889,8.748906386701662e-05,100
114,4.756169369335265,0.17414153273769897,0.001388888888888889,8.748906386701662e-05,100
115,4.797527363851224,0.1756458360851056,0.001388888888888889,8.748906386701662e-05,100
116,4.838885358367183,0.1771706753024892,0.001388888888888889,8.748906386701662e-05,100
117,4.880243352883142,0.17871305573664842,0.001388888888888889,8.748906386701662e-05,100
118,4.921601347399101,0.1802697913630947,0.001388888888888889,8.748906386701662e-05,100
119,4.9629593419150595,0.1818375084460479,0.001388888888888889,8.748906386701662e-05,100
120,5.0043173364310185,0.18341265363754344,0.001388888888888889,8.748906386701662e-05,100
121,5.045675330946977,0.18499150680339851,0.001388888888888889,8.748906386701662e-05,100
122,5.087033325462936,0.18657019873677738,0.001388888888888889,8.748906386701662e-05,100
123,5.1283913199788955,0.188144733772715,0.001388888888888889,8.748906386701662e-05,100
124,5.169749314494854,0.1897110171526746,0.001388888888888889,8.748906386701662e-05,100
125,5.211107309010813,0.19126488681210232,0.001388888888888889,8.748906386701662e-05,100
126,5.252465303526772,0.1928021490822664,0.001388888888888889,8.748906386701662e-05,100
127,5.29382329804273,0.1943186176183762,0.001388888888888889,8.748906386701662e-05,100
128,5.335181292558691,0.19581015469737248,0.001388888888888889,8.748906386701662e-05,100
129,5.376539287074648,0.19727271388053488,0.001388888888888889,8.748906386701662e-05,100
130,5.417897281590607,0.1987023829170725,0.001388888888888889,8.748906386701662e-05,100
131,5.459255276106565,0.2000954256841361,0.001388888888888889,8.748906386701662e-05,100
132,5.500613270622525,0.201448321923529,0.001388888888888889,8.748906386701662e-05,100
133,5.541971265138484,0.2027578035511369,0.001388888888888889,8.748906386701662e-05,100
134,5.583329259654442,0.20402088638494298,0.001388888888888889,8.748906386701662e-05,100
135,5.624687254170401,0.20523489626095082,0.001388888888888889,8.748906386701662e-05,100
136,5.66604524868636,0.20639748868042565,0.001388888888888889,8.748906386701662e-05,100
137,5.707403243202319,0.20750666134970452,0.001388888888888889,8.748906386701662e-05,100
138,5.748761237718277,0.20856075922607062,0.001388888888888889,8.748906386701662e-05,100
139,5.790119232234236,0.2095584719577521,0.001388888888888889,8.748906386701662e-05,100
140,5.831477226750196,0.21049882388959207,0.001388888888888889,8.748906386701662e-05,100
141,5.872835221266154,0.21138115708381017,0.001388888888888889,8.748906386701662e-05,100
142,5.914193215782113,0.21220510806375117,0.001388888888888889,8.748906386701662e-05,100
143,5.955551210298071,0.2129705792144837,0.001388888888888889,8.748906386701662e-05,100
144,5.996909204814031,0.21367770595712873,0.001388888888888889,8.748906386701662e-05,100
145,6.03826719932999,0.2143268209454366,0.001388888888888889,8.748906386701662e-05,100
146,6.079625193845948,0.21491841660872718,0.001388888888888889,8.748906386701662e-05,100
147,6.120983188361907,0.21545310738294252,0.001388888888888889,8.748906386701662e-05,100
148,6.162341182877866,0.21593159293288364,0.001388888888888889,8.748906386701662e-05,100
149,6.203699177393825,0.21635462357789292,0.001388888888888889,8.748906386701662e-05,100
150,6.2450571719097825,0.2167229689969832,0.001388888888888889,8.748906386701662e-05,100
151,6.2864151664257415,0.2170373911163094,0.001388888888888889,8.748906386701662e-05,100
152,6.327773160941701,0.2172986218812472,0.001388888888888889,8.748906386701662e-05,100
153,6.36913115545766,0.2175073463975713,0.001388888888888889,8.748906386701662e-05,100
154,6.410489149973619,0.21766419170106224,0.001388888888888889,8.748906386701662e-05,100
155,6.451847144489577,0.21776972119211116,0.001388888888888889,8.748906386701662e-05,100
156,6.493205139005537,0.2178244345599728,0.001388888888888889,8.748906386701662e-05,100
157,6.534563133521496,0.21782877282759583,0.001388888888888889,8.748906386701662e-05,100
158,6.575921128037454,0.21778312797884028,0.001388888888888889,8.748906386701662e-05,100
159,6.617279122553413,0.2176878564896044,0.001388888888888889,8.748906386701662e-05,100
160,6.658637117069372,0.217543295976487,0.001388888888888889,8.748906386701662e-05,100
161,6.699995111585331,0.21734978410273473,0.001388888888888889,8.748906386701662e-05,100
162,6.74135310610129,0.21710767884190316,0.001388888888888889,8.748906386701662e-05,100
163,6.782711100617248,0.21681737919410443,0.001388888888888889,8.748906386701662e-05,100
164,6.824069095133207,0.216479345476241,0.001388888888888889,8.748906386701662e-05,100
165,6.865427089649166,0.21609411836324594,0.001388888888888889,8.748906386701662e-05,100
166,6.906785084165125,0.21566233593867984,0.001388888888888889,8.748906386701662e-05,100
167,6.948143078681083,0.21518474811575358,0.001388888888888889,8.748906386701662e-05,100
168,6.989501073197042,0.2146622279092947,0.001388888888888889,8.748906386701662e-05,100
169,7.030859067713002,0.2140957791704829,0.001388888888888889,8.748906386701662e-05,100
170,7.07221706222896,0.21348654053402563,0.001388888888888889,8.748906386701662e-05,100
171,7.113575056744919,0.2128357854671675,0.001388888888888889,8.748906386701662e-05,100
172,7.154933051260878,0.2121449184463265,0.001388888888888889,8.748906386701662e-05,100
173,7.196291045776837,0.21141546741613454,0.001388888888888889,8.748906386701662e-05,100
174,7.237649040292796,0.21064907280310138,0.001388888888888889,8.748906386701662e-05,100
175,7.279007034808754,0.20984747345884336,0.001388888888888889,8.748906386701662e-05,100
176,7.320365029324713,0.20901248999318425,0.001388888888888889,8.748906386701662e-05,100
177,7.361723023840672,0.20814600602368516,0.001388888888888889,8.748906386701662e-05,100
178,7.403081018356631,0.20724994791412316,0.001388888888888889,8.748906386701662e-05,100
179,7.444439012872589,0.20632626360006653,0.001388888888888889,8.748906386701662e-05,100
180,7.485797007388548,0.20537690110525805,0.001388888888888889,8.748906386701662e-05,100
181,7.527155001904508,0.20440378733929282,0.001388888888888889,8.748906386701662e-05,100
182,7.568512996420466,0.20340880773670342,0.001388888888888889,8.748906386701662e-05,100
183,7.609870990936425,0.20239378725232404,0.001388888888888889,8.748906386701662e-05,100
184,7.651228985452384,0.20136047317008626,0.001388888888888889,8.748906386701662e-05,100
185,7.692586979968343,0.2003105201151058,0.001388888888888889,8.748906386701662e-05,100
186,7.733944974484302,0.1992454775847286,0.001388888888888889,8.748906386701662e-05,100
187,7.7753029690002595,0.19816678023591486,0.001388888888888889,8.748906386701662e-05,100
188,7.816660963516219,0.19707574108666825,0.001388888888888889,8.748906386701662e-05,100
189,7.858018958032178,0.1959735477103884,0.001388888888888889,8.748906386701662e-05,100
190,7.899376952548137,0.1948612614260987,0.001388888888888889,8.748906386701662e-05,100
191,7.940734947064095,0.19373981941634896,0.001388888888888889,8.748906386701662e-05,100
192,7.982092941580054,0.19261003963926182,0.001388888888888889,8.748906386701662e-05,100
193,8.023450936096014,0.1914726283427839,0.001388888888888889,8.748906386701662e-05,100
194,8.064808930611973,0.19032818993832867,0.001388888888888889,8.748906386701662e-05,100
195,8.106166925127932,0.18917723894787997,0.001388888888888889,8.748906386701662e-05,100
196,8.147524919643889,0.18802021370338357,0.001388888888888889,8.748906386701662e-05,100
197,8.18888291415985,0.18685749144984623,0.001388888888888889,8.748906386701662e-05,100
198,8.230240908675809,0.18568940448370055,0.001388888888888889,8.748906386701662e-05,100
199,8.271598903191768,0.1845162569454833,0.001388888888888889,8.748906386701662e-05,100
200,8.312956897707725,0.18333834188052636,0.001388888888888889,8.748906386701662e-05,100
201,8.354314892223684,0.18215595818278457,0.001388888888888889,8.748906386701662e-05,100
202,8.395672886739643,0.1809694270451685,0.001388888888888889,8.748906386701662e-05,100
203,8.437030881255602,0.17977910755450416,0.001388888888888889,8.748906386701662e-05,100
204,8.47838887577156,0.17858541109037396,0.001388888888888889,8.748906386701662e-05,100
205,8.519746870287518,0.17738881421466035,0.001388888888888889,8.748906386701662e-05,100
206,8.561104864803479,0.17618986977203008,0.001388888888888889,8.748906386701662e-05,100
207,8.602462859319438,0.1749892159609945,0.001388888888888889,8.748906386701662e-05,100
208,8.643820853835397,0.17378758317952936,0.001388888888888889,8.748906386701662e-05,100
209,8.685178848351356,0.17258579849850947,0.001388888888888889,8.748906386701662e-05,100
210,8.726536842867313,0.17138478766879914,0.001388888888888889,8.748906386701662e-05,100
211,8.767894837383272,0.1701855746232766,0.001388888888888889,8.748906386701662e-05,100
212,8.809252831899231,0.16898927849163067,0.001388888888888889,8.748906386701662e-05,100
213,8.85061082641519,0.16779710820206692,0.001388888888888889,8.748906386701662e-05,100
214,8.891968820931147,0.16661035479870254,0.001388888888888889,8.748906386701662e-05,100
215,8.933326815447106,0.1654303816545039,0.001388888888888889,8.748906386701662e-05,100
216,8.974684809963065,0.16425861280576512,0.001388888888888889,8.748906386701662e-05,100
217,9.016042804479024,0.1630965196738757,0.001388888888888889,8.748906386701662e-05,100
218,9.057400798994985,0.16194560647207515,0.001388888888888889,8.748906386701662e-05,100
219,9.098758793510942,0.16080739461848062,0.001388888888888889,8.748906386701662e-05,100
220,9.140116788026901,0.1596834064907853,0.001388888888888889,8.748906386701662e-05,100
221,9.18147478254286,0.15857514886299479,0.001388888888888889,8.748906386701662e-05,100
222,9.22283277705882,0.15748409636004163,0.001388888888888889,8.748906386701662e-05,100
223,9.264190771574778,0.15641167525307756,0.001388888888888889,8.748906386701662e-05,100
224,9.305548766090736,0.15535924789715796,0.001388888888888889,8.748906386701662e-05,100
225,9.346906760606696,0.15432809808537828,0.001388888888888889,8.748906386701662e-05,100
226,9.388264755122655,0.1533194175603772,0.001388888888888889,8.748906386701662e-05,100
227,9.429622749638614,0.15233429388713224,0.001388888888888889,8.748906386701662e-05,100
228,9.470980744154573,0.15137369985162533,0.001388888888888889,8.748906386701662e-05,100
229,9.51233873867053,0.15043848450954855,0.001388888888888889,8.748906386701662e-05,100
230,9.55369673318649,0.14952936596953012,0.001388888888888889,8.748906386701662e-05,100
231,9.595054727702449,0.14864692595709286,0.001388888888888889,8.748906386701662e-05,100
232,9.636412722218408,0.14779160617021636,0.001388888888888889,8.748906386701662e-05,100
233,9.677770716734367,0.14696370640529496,0.001388888888888889,8.748906386701662e-05,100
234,9.719128711250326,0.14616338440445104,0.001388888888888889,8.748906386701662e-05,100
235,9.760486705766285,0.14539065735138837,0.001388888888888889,8.748906386701662e-05,100
236,9.801844700282244,0.1446454049237488,0.001388888888888889,8.748906386701662e-05,100
237,9.843202694798203,0.1439273737948616,0.001388888888888889,8.748906386701662e-05,100
238,9.884560689314162,0.14323618346664888,0.001388888888888889,8.748906386701662e-05,100
239,9.925918683830119,0.14257133330785618,0.001388888888888889,8.748906386701662e-05,100
240,9.967276678346078,0.1419322106671199,0.001388888888888889,8.748906386701662e-05,100
241,10.008634672862037,0.14131809992820982,0.001388888888888889,8.748906386701662e-05,100
242,10.049992667377998,0.14072819237441536,0.001388888888888889,8.748906386701662e-05,100
243,10.091350661893953,0.14016159672996195,0.001388888888888889,8.748906386701662e-05,100
244,10.132708656409912,0.13961735024805216,0.001388888888888889,8.748906386701662e-05,100
245,10.174066650925871,0.13909443021725026,0.001388888888888889,8.748906386701662e-05,100
246,10.215424645441832,0.13859176575992585,0.001388888888888889,8.748906386701662e-05,100
247,10.256782639957791,0.13810824979844882,0.001388888888888889,8.748906386701662e-05,100
248,10.298140634473748,0.13764275106635326,0.001388888888888889,8.748906386701662e-05,100
249,10.339498628989707,0.13719412604285428,0.001388888888888889,8.748906386701662e-05,100
250,10.380856623505666,0.13676123069012125,0.001388888888888889,8.748906386701662e-05,100
251,10.422214618021625,0.13634293187347551,0.001388888888888889,8.748906386701662e-05,100
252,10.463572612537584,0.13593811834575054,0.001388888888888889,8.748906386701662e-05,100
253,10.504930607053543,0.13554571117844322,0.001388888888888889,8.748906386701662e-05,100
254,10.5462886015695,0.1351646735244703,0.001388888888888889,8.748906386701662e-05,100
255,10.58764659608546,0.13479401960067086,0.001388888888888889,8.748906386701662e-05,100
256,10.629004590601422,0.1344328227828793,0.001388888888888889,8.748906386701662e-05,100
257,10.670362585117381,0.1340802227127521,0.001388888888888889,8.748906386701662e-05,100
258,10.711720579633337,0.1337354313238931,0.001388888888888889,8.748906386701662e-05,100
259,10.753078574149296,0.1333977377051608,0.001388888888888889,8.748906386701662e-05,100
260,10.794436568665255,0.13306651173159986,0.001388888888888889,8.748906386701662e-05,100
261,10.835794563181214,0.132741206408125,0.001388888888888889,8.748906386701662e-05,100
262,10.877152557697173,0.1324213588878024,0.001388888888888889,8.748906386701662e-05,100
263,10.91851055221313,0.13210659014512072,0.001388888888888889,8.748906386701662e-05,100
264,10.95986854672909,0.13179660330477133,0.001388888888888889,8.748906386701662e-05,100
265,11.00122654124505,0.1314911806477615,0.001388888888888889,8.748906386701662e-05,100
266,11.042584535761009,0.13119017933876248,0.001388888888888889,8.748906386701662e-05,100
267,11.083942530276968,0.13089352594092288,0.001388888888888889,8.748906386701662e-05,100
268,11.125300524792925,0.1306012098064873,0.001388888888888889,8.748906386701662e-05,100
269,11.166658519308884,0.13031327545291602,0.001388888888888889,8.748906386701662e-05,100
270,11.208016513824843,0.13002981405416708,0.001388888888888889,8.748906386701662e-05,100
271,11.249374508340802,0.12975095419500016,0.001388888888888889,8.748906386701662e-05,100
272,11.290732502856761,0.12947685205202059,0.001388888888888889,8.748906386701662e-05,100
273,11.33209049737272,0.12920768117824072,0.001388888888888889,8.748906386701662e-05,100
274,11.373448491888679,0.1289436220779476,0.001388888888888889,8.748906386701662e-05,100
275,11.414806486404638,0.1286848517651864,0.001388888888888889,8.748906386701662e-05,100
276,11.456164480920597,0.12843153350209896,0.001388888888888889,8.748906386701662e-05,100
277,11.497522475436554,0.1281838069125161,0.001388888888888889,8.748906386701662e-05,100
278,11.538880469952513,0.1279417786615766,0.001388888888888889,8.748906386701662e-05,100
279,11.580238464468472,0.1277055138837825,0.001388888888888889,8.748906386701662e-05,100
280,11.621596458984431,0.12747502852988665,0.001388888888888889,8.748906386701662e-05,100
281,11.662954453500392,0.1272502827876764,0.001388888888888889,8.748906386701662e-05,100
282,11.70431244801635,0.1270311757131649,0.001388888888888889,8.748906386701662e-05,100
283,11.745670442532308,0.12681754118737346,0.001388888888888889,8.748906386701662e-05,100
284,11.787028437048267,0.12660914529019102,0.001388888888888889,8.748906386701662e-05,100
285,11.828386431564226,0.12640568515695702,0.001388888888888889,8.748906386701662e-05,100
286,11.869744426080185,0.12620678935612292,0.001388888888888889,8.748906386701662e-05,100
287,11.911102420596142,0.12601201979782373,0.001388888888888889,8.748906386701662e-05,100
288,11.952460415112103,0.12582087515408952,0.001388888888888889,8.748906386701662e-05,100
289,11.993818409628062,0.12563279574214012,0.001388888888888889,8.748906386701662e-05,100
290,12.035176404144021,0.12544716979319992,0.001388888888888889,8.748906386701662e-05,100
291,12.07653439865998,0.12526334100120803,0.001388888888888889,8.748906386701662e-05,100
292,12.117892393175937,0.125080617218946,0.001388888888888889,8.748906386701662e-05,100
293,12.159250387691896,0.12489828014423386,0.001388888888888889,8.748906386701662e-05,100
294,12.200608382207855,0.12471559581627317,0.001388888888888889,8.748906386701662e-05,100
295,12.241966376723814,0.12453182572260332,0.001388888888888889,8.748906386701662e-05,100
296,12.283324371239773,0.12434623830087853,0.001388888888888889,8.748906386701662e-05,100
297,12.324682365755733,0.1241581206073853,0.001388888888888889,8.748906386701662e-05,100
298,12.366040360271692,0.12396678991622966,0.001388888888888889,8.748906386701662e-05,100
299,12.40739835478765,0.12377160500991254,0.001388888888888889,8.748906386701662e-05,100
300,12.44875634930361,0.12357197692392964,0.001388888888888889,8.748906386701662e-05,100
301,12.490114343819565,0.12336737891519502,0.001388888888888889,8.748906386701662e-05,100
302,12.531472338335524,0.12315735543679336,0.001388888888888889,8.748906386701662e-05,100
303,12.572830332851483,0.12294152991962093,0.001388888888888889,8.748906386701662e-05,100
304,12.614188327367444,0.12271961118485832,0.001388888888888889,8.748906386701662e-05,100
305,12.655546321883403,0.1224913983394618,0.001388888888888889,8.748906386701662e-05,100
306,12.696904316399362,0.12225678403958139,0.001388888888888889,8.748906386701662e-05,100
307,12.73826231091532,0.1220157560432157,0.001388888888888889,8.748906386701662e-05,100
308,12.77962030543128,0.12176839701273287,0.001388888888888889,8.748906386701662e-05,100
309,12.820978299947239,0.12151488256912145,0.001388888888888889,8.748906386701662e-05,100
310,12.862336294463198,0.1212554776418179,0.001388888888888889,8.748906386701662e-05,100
311,12.903694288979153,0.1209905311996524,0.001388888888888889,8.748906386701662e-05,100
312,12.945052283495112,0.12072046948843151,0.001388888888888889,8.748906386701662e-05,100
313,12.986410278011075,0.12044578793792035,0.001388888888888889,8.748906386701662e-05,100
314,13.027768272527034,0.12016704193419041,0.001388888888888889,8.748906386701662e-05,100
315,13.069126267042993,0.11988483668143808,0.001388888888888889,8.748906386701662e-05,100
316,13.110484261558948,0.11959981639954896,0.001388888888888889,8.748906386701662e-05,100
317,13.151842256074907,0.11931265311906819,0.001388888888888889,8.748906386701662e-05,100
318,13.193200250590866,0.1190240353434312,0.001388888888888889,8.748906386701662e-05,100
319,13.234558245106825,0.11873465684886765,0.001388888888888889,8.748906386701662e-05,100
320,13.275916239622784,0.11844520588539291,0.001388888888888889,8.748906386701662e-05,100
321,13.317274234138743,0.11815635502795618,0.001388888888888889,8.748906386701662e-05,100
322,13.358632228654702,0.11786875190550977,0.001388888888888889,8.748906386701662e-05,100
323,13.399990223170661,0.11758301100834397,0.001388888888888889,8.748906386701662e-05,100
324,13.44134821768662,0.11729970674122958,0.001388888888888889,8.748906386701662e-05,100
325,13.48270621220258,0.11701936785300819,0.001388888888888889,8.748906386701662e-05,100
326,13.524064206718537,0.11674247333328831,0.001388888888888889,8.748906386701662e-05,100
327,13.565422201234496,0.11646944982523287,0.001388888888888889,8.748906386701662e-05,100
328,13.606780195750455,0.11620067056136633,0.001388888888888889,8.748906386701662e-05,100
329,13.648138190266414,0.11593645578813369,0.001388888888888889,8.748906386701662e-05,100
330,13.689496184782373,0.11567707460583167,0.001388888888888889,8.748906386701662e-05,100
331,13.730854179298332,0.11542274811473179,0.001388888888888889,8.748906386701662e-05,100
332,13.77221217381429,0.11517365372640317,0.001388888888888889,8.748906386701662e-05,100
333,13.81357016833025,0.11492993047257932,0.001388888888888889,8.748906386701662e-05,100
334,13.854928162846209,0.11469168512257186,0.001388888888888889,8.748906386701662e-05,100
335,13.896286157362166,0.1144589989049145,0.001388888888888889,8.748906386701662e-05,100
336,13.937644151878125,0.11423193461952864,0.001388888888888889,8.748906386701662e-05,100
